"model","exp_id","compute_tier","theta_id","facet_lab","n","gamma","gamma_lab","net_size","mu_star","sigma_star","mu_hat","sigma_hat","a_dstat","e_orbit","decode_time"
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",800,0.2,"gamma=0.2",144,1.5,0.5,1.6,0.5,0.00133389995118793,0.1,0.00999999999839929
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",800,0.2,"gamma=0.2",144,1.5,0.5,1.4,0.5,0.000924910284225366,0.0999999999999999,1e-06
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",800,0.2,"gamma=0.2",144,1.5,0.5,1.4,0.5,0.00125195473825102,0.0999999999999999,0.0400000000008731
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",800,0.2,"gamma=0.2",144,1.5,0.5,1.4,0.5,0.00092300089103281,0.0999999999999999,1e-06
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",800,0.2,"gamma=0.2",144,1.5,0.5,1.4,0.5,0.00149834371829349,0.0999999999999999,0.00999999999839929
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",800,0.2,"gamma=0.2",144,1.5,0.5,1.4,0.5,0.000479537113478035,0.0999999999999999,0.0200000000004366
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",800,0.2,"gamma=0.2",144,1.5,0.5,1.6,0.5,0.00109336935064386,0.1,0.0100000000020373
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",800,0.2,"gamma=0.2",144,1.5,0.5,1.4,0.5,0.00065101233650644,0.0999999999999999,1e-06
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",800,0.2,"gamma=0.2",144,1.5,0.5,1.4,0.5,0.000538119258530201,0.0999999999999999,0.0200000000004366
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",800,0.2,"gamma=0.2",144,1.5,0.5,1.6,0.5,0.00144104225396091,0.1,0.00999999999839929
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",800,0.2,"gamma=0.2",144,1.5,0.5,1.6,0.5,0.00104817649601285,0.1,0.0200000000004366
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",800,0.2,"gamma=0.2",144,1.5,0.5,1.4,0.5,0.00204220254471676,0.0999999999999999,1e-06
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",800,0.2,"gamma=0.2",144,1.5,0.5,1.6,0.5,0.000645253568212989,0.1,0.0200000000004366
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",800,0.2,"gamma=0.2",144,1.5,0.5,1.4,0.5,0.00158845507259819,0.0999999999999999,0.00999999999839929
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",800,0.2,"gamma=0.2",144,1.5,0.5,1.4,0.5,0.0013408474174128,0.0999999999999999,0.0200000000004366
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",800,0.2,"gamma=0.2",144,1.5,0.5,1.4,0.5,0.00127021953921924,0.0999999999999999,1e-06
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",800,0.2,"gamma=0.2",144,1.5,0.5,1.4,0.5,0.000808385891978181,0.0999999999999999,0.0199999999967986
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",800,0.2,"gamma=0.2",144,1.5,0.5,1.4,0.5,0.00107012208164348,0.0999999999999999,1e-06
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",800,0.2,"gamma=0.2",144,1.5,0.5,1.6,0.5,0.00142891575365356,0.1,1e-06
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",800,0.2,"gamma=0.2",144,1.5,0.5,1.4,0.5,0.000988800792959266,0.0999999999999999,0.0299999999988358
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",800,0.2,"gamma=0.2",144,1.5,0.5,1.4,0.5,0.00101873533830577,0.0999999999999999,1e-06
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",800,0.2,"gamma=0.2",144,1.5,0.5,1.4,0.5,0.00160058976733957,0.0999999999999999,1e-06
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",800,0.2,"gamma=0.2",144,1.5,0.5,1.4,0.5,0.00130347293251476,0.0999999999999999,1e-06
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",800,0.2,"gamma=0.2",144,1.5,0.5,1.6,0.5,0.00125197646985453,0.1,0.0299999999988358
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",800,0.2,"gamma=0.2",144,1.5,0.5,1.4,0.5,0.00171133320123007,0.0999999999999999,1e-06
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",800,0.2,"gamma=0.2",144,1.5,0.5,1.4,0.5,0.000621577672210161,0.0999999999999999,1e-06
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",800,0.2,"gamma=0.2",144,1.5,0.5,1.6,0.5,0.00201438005175192,0.1,0.0200000000004366
"folded_normal","L-DEC","laptop",3,"id=3 (mu*=1.5, sigma*=0.5)",800,0.2,"gamma=0.2",144,1.5,0.5,1.6,0.5,0.000788862225221898,0.1,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00324553573692543,0.0499999999999998,0.0200000000004366
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.7,0.0148241499627609,0.206155281280883,0.00999999999839929
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.0062329406103987,0.0499999999999998,0.0300000000024738
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00571613160970974,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00763964491659042,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00209209834421598,0.0499999999999998,0.0299999999988358
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00453691825820723,0.0499999999999998,0.0200000000004366
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00764485663251091,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.4,0.5,0.013791476027344,0.15,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00679377842674456,0.0499999999999998,0.0299999999988358
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.0104953091963611,0.0499999999999998,0.0100000000020373
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.0131342791609038,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00774777155120387,0.0499999999999998,0.0200000000004366
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00459487991290142,0.0499999999999998,0.00999999999839929
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.4,0.5,0.00747914997144317,0.15,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.0152436839043,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00218631030328365,0.0499999999999998,0.00999999999839929
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00940564402701727,0.0499999999999998,0.0100000000020373
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00388156380171234,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00398542958447679,0.0499999999999998,0.0100000000020373
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00331888440350514,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00708559746158732,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00410178539950579,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.4,0.5,0.00757833892633886,0.15,0.0200000000004366
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.000834480140877392,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00591697723244766,0.0499999999999998,0.0200000000004366
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00485847118400995,0.0499999999999998,0.00999999999839929
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.7,0.0137958854648843,0.206155281280883,0.0200000000004366
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.4,0.5,0.00621132253953594,0.15,0.0100000000020373
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00265306102503593,0.0499999999999998,0.0200000000004366
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00310334193915396,0.0499999999999998,0.0299999999988358
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00639641699381865,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.4,0.5,0.00650414012850642,0.15,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00493494269143979,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00320163648412219,0.0499999999999998,0.0100000000020373
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00349478332649156,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00709683074003686,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00414293810294497,0.0499999999999998,0.0200000000004366
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00952197420527245,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.0108142862216113,0.0499999999999998,0.00999999999839929
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00765436879525416,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00410240979609855,0.0499999999999998,0.0200000000004366
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00705416818622107,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00852300454885291,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.4,0.5,0.0141711168015028,0.15,0.0300000000024738
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.0141696444695268,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00302754424550467,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00434688524291693,0.0499999999999998,0.0200000000004366
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00846416678926765,0.0499999999999998,0.0299999999988358
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00365823523376541,0.0499999999999998,0.0200000000004366
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00464438828504599,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00623517005085306,0.0499999999999998,0.0199999999967986
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.4,0.5,0.00987269063245144,0.15,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00392920570255384,0.0499999999999998,0.0100000000020373
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00665180756716177,0.0499999999999998,0.0200000000004366
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00440310743440386,0.0499999999999998,0.00999999999839929
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00356882333047781,0.0499999999999998,0.0200000000004366
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.0132228054633852,0.0499999999999998,0.0200000000004366
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.4,0.5,0.00958837163866977,0.15,0.0299999999988358
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00329373461957816,0.0499999999999998,0.0100000000020373
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00300799178129341,0.0499999999999998,0.0200000000004366
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.4,0.5,0.00483593077822475,0.15,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.4,0.5,0.00636014438313226,0.15,0.0400000000008731
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00700840266503244,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.0090434655106868,0.0499999999999998,0.00999999999839929
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.4,0.5,0.00593422324571891,0.15,0.0300000000024738
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00312195950333227,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.003589758700696,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00392454121072905,0.0499999999999998,0.0100000000020373
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00313905357714162,0.0499999999999998,0.0200000000004366
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.0032817270994846,0.0499999999999998,0.00999999999839929
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.4,0.5,0.00951504435798811,0.15,0.0200000000004366
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00392648598514989,0.0499999999999998,0.0200000000004366
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.0103515560141059,0.0499999999999998,0.00999999999839929
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.0110080814477187,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00236030784283137,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.4,0.5,0.00567754829437039,0.15,0.0100000000020373
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00425970609953208,0.0499999999999998,0.0200000000004366
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00469879810742413,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.009636387488692,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00491392608841279,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00230949822518733,0.0499999999999998,0.0200000000004366
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00878522582241736,0.0499999999999998,0.00999999999839929
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.0041471057925978,0.0499999999999998,0.0200000000004366
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00392503135317657,0.0499999999999998,0.0100000000020373
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00793900065103992,0.0499999999999998,0.0199999999967986
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00310993892142652,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00296470218847444,0.0499999999999998,0.0200000000004366
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00650506467637901,0.0499999999999998,0.00999999999839929
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00644654115014054,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00619215580401933,0.0499999999999998,0.0200000000004366
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00962080675253607,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00570626911083372,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00773043335194312,0.0499999999999998,0.0200000000004366
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00786457282209252,0.0499999999999998,0.0100000000020373
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.4,0.5,0.0084843235542994,0.15,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00716436487971217,0.0499999999999998,0.00999999999839929
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.0105997001150507,0.0499999999999998,0.0200000000004366
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00689564712043689,0.0499999999999998,0.0200000000004366
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.7,0.0131608327007223,0.206155281280883,0.00999999999839929
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00548333256976408,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.0121054301150751,0.0499999999999998,0.0300000000024738
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00542667654549489,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00976823402337135,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00525506556591815,0.0499999999999998,0.0100000000020373
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00454471176453175,0.0499999999999998,0.0200000000004366
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00246823436530941,0.0499999999999998,1e-06
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00758924800316585,0.0499999999999998,0.00999999999839929
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00635948585589163,0.0499999999999998,0.0200000000004366
"folded_normal","L-DEC","laptop",4,"id=4 (mu*=2.25, sigma*=0.5)",100,0.2,"gamma=0.2",144,2.25,0.5,2.2,0.5,0.00550653203661566,0.0499999999999998,0.00999999999839929
