"model","exp_id","theta_id","facet_lab","mu_star","sigma_star","n","eps","gamma","net_size","tau","tie_rule","p_success","p_se","time_eval_med","time_eval_mean"
"folded_normal","L-FN3",8,"id=8 (mu*=1.5, sigma*=1.25)",1.5,1.25,400,0.1,0.05,1891,0.001,"uniform",0.466666666666667,0.0407340061773852,0.140000000001237,0.140666666666693
"folded_normal","L-FN3",8,"id=8 (mu*=1.5, sigma*=1.25)",1.5,1.25,400,0.1,0.05,1891,0.002,"uniform",0.4,0.04,0.140000000001237,0.140666666666693
"folded_normal","L-FN3",8,"id=8 (mu*=1.5, sigma*=1.25)",1.5,1.25,400,0.1,0.05,1891,0.005,"uniform",0.333333333333333,0.038490017945975,0.140000000001237,0.140666666666693
"folded_normal","L-FN3",8,"id=8 (mu*=1.5, sigma*=1.25)",1.5,1.25,400,0.1,0.05,1891,0.01,"uniform",0.16,0.0299332590941915,0.140000000001237,0.140666666666693
"folded_normal","L-FN3",8,"id=8 (mu*=1.5, sigma*=1.25)",1.5,1.25,400,0.1,0.05,1891,0.02,"uniform",0.0866666666666667,0.022971802360801,0.140000000001237,0.140666666666693
"folded_normal","L-FN3",8,"id=8 (mu*=1.5, sigma*=1.25)",1.5,1.25,400,0.1,0.05,1891,0.05,"uniform",0.0133333333333333,0.00936502555809132,0.140000000001237,0.140666666666693
"folded_normal","L-FN3",8,"id=8 (mu*=1.5, sigma*=1.25)",1.5,1.25,800,0.1,0.05,1891,0,"uniform",0,0,0.239999999999782,0.246733333333323
"folded_normal","L-FN3",8,"id=8 (mu*=1.5, sigma*=1.25)",1.5,1.25,800,0.1,0.05,1891,1e-04,"uniform",0.206666666666667,0.0330611106443361,0.239999999999782,0.246733333333323
"folded_normal","L-FN3",8,"id=8 (mu*=1.5, sigma*=1.25)",1.5,1.25,800,0.1,0.05,1891,5e-04,"uniform",0.693333333333333,0.0376494552614175,0.239999999999782,0.246733333333323
"folded_normal","L-FN3",8,"id=8 (mu*=1.5, sigma*=1.25)",1.5,1.25,800,0.1,0.05,1891,0.001,"uniform",0.693333333333333,0.0376494552614175,0.239999999999782,0.246733333333323
"folded_normal","L-FN3",8,"id=8 (mu*=1.5, sigma*=1.25)",1.5,1.25,800,0.1,0.05,1891,0.002,"uniform",0.54,0.0406939798987516,0.239999999999782,0.246733333333323
"folded_normal","L-FN3",8,"id=8 (mu*=1.5, sigma*=1.25)",1.5,1.25,800,0.1,0.05,1891,0.005,"uniform",0.406666666666667,0.0401072635889385,0.239999999999782,0.246733333333323
"folded_normal","L-FN3",8,"id=8 (mu*=1.5, sigma*=1.25)",1.5,1.25,800,0.1,0.05,1891,0.01,"uniform",0.24,0.0348711915483254,0.239999999999782,0.246733333333323
"folded_normal","L-FN3",8,"id=8 (mu*=1.5, sigma*=1.25)",1.5,1.25,800,0.1,0.05,1891,0.02,"uniform",0.0666666666666667,0.0203670030886926,0.239999999999782,0.246733333333323
"folded_normal","L-FN3",8,"id=8 (mu*=1.5, sigma*=1.25)",1.5,1.25,800,0.1,0.05,1891,0.05,"uniform",0.0466666666666667,0.0172218637955534,0.239999999999782,0.246733333333323
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,100,0.1,0.05,1891,0,"uniform",0.00666666666666667,0.0066444072834338,0.0599999999994907,0.0556000000000131
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,100,0.1,0.05,1891,1e-04,"uniform",0.0333333333333333,0.0146565621758588,0.0599999999994907,0.0556000000000131
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,100,0.1,0.05,1891,5e-04,"uniform",0.166666666666667,0.0304290309725092,0.0599999999994907,0.0556000000000131
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,100,0.1,0.05,1891,0.001,"uniform",0.24,0.0348711915483254,0.0599999999994907,0.0556000000000131
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,100,0.1,0.05,1891,0.002,"uniform",0.193333333333333,0.0322444367868894,0.0599999999994907,0.0556000000000131
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,100,0.1,0.05,1891,0.005,"uniform",0.186666666666667,0.0318142758545303,0.0599999999994907,0.0556000000000131
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,100,0.1,0.05,1891,0.01,"uniform",0.193333333333333,0.0322444367868894,0.0599999999994907,0.0556000000000131
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,100,0.1,0.05,1891,0.02,"uniform",0.08,0.0221509969677815,0.0599999999994907,0.0556000000000131
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,100,0.1,0.05,1891,0.05,"uniform",0.0466666666666667,0.0172218637955534,0.0599999999994907,0.0556000000000131
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,200,0.1,0.05,1891,0,"uniform",0,0,0.0799999999999272,0.080600000000001
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,200,0.1,0.05,1891,1e-04,"uniform",0.0866666666666667,0.022971802360801,0.0799999999999272,0.080600000000001
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,200,0.1,0.05,1891,5e-04,"uniform",0.366666666666667,0.0393465137991684,0.0799999999999272,0.080600000000001
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,200,0.1,0.05,1891,0.001,"uniform",0.406666666666667,0.0401072635889385,0.0799999999999272,0.080600000000001
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,200,0.1,0.05,1891,0.002,"uniform",0.473333333333333,0.0407667257199536,0.0799999999999272,0.080600000000001
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,200,0.1,0.05,1891,0.005,"uniform",0.313333333333333,0.0378730823985898,0.0799999999999272,0.080600000000001
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,200,0.1,0.05,1891,0.01,"uniform",0.246666666666667,0.035196801201456,0.0799999999999272,0.080600000000001
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,200,0.1,0.05,1891,0.02,"uniform",0.0933333333333333,0.0237518030504665,0.0799999999999272,0.080600000000001
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,200,0.1,0.05,1891,0.05,"uniform",0.0666666666666667,0.0203670030886926,0.0799999999999272,0.080600000000001
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,400,0.1,0.05,1891,0,"uniform",0.0133333333333333,0.00936502555809132,0.139999999999418,0.135600000000025
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,400,0.1,0.05,1891,1e-04,"uniform",0.113333333333333,0.0258829273059661,0.139999999999418,0.135600000000025
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,400,0.1,0.05,1891,5e-04,"uniform",0.493333333333333,0.0408212000113957,0.139999999999418,0.135600000000025
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,400,0.1,0.05,1891,0.001,"uniform",0.58,0.0402988833592198,0.139999999999418,0.135600000000025
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,400,0.1,0.05,1891,0.002,"uniform",0.506666666666667,0.0408212000113957,0.139999999999418,0.135600000000025
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,400,0.1,0.05,1891,0.005,"uniform",0.34,0.0386781592116274,0.139999999999418,0.135600000000025
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,400,0.1,0.05,1891,0.01,"uniform",0.146666666666667,0.0288854698831501,0.139999999999418,0.135600000000025
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,400,0.1,0.05,1891,0.02,"uniform",0.16,0.0299332590941915,0.139999999999418,0.135600000000025
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,400,0.1,0.05,1891,0.05,"uniform",0.04,0.016,0.139999999999418,0.135600000000025
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,800,0.1,0.05,1891,0,"uniform",0.0133333333333333,0.00936502555809132,0.229999999999563,0.233333333333333
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,800,0.1,0.05,1891,1e-04,"uniform",0.133333333333333,0.0277555466595484,0.229999999999563,0.233333333333333
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,800,0.1,0.05,1891,5e-04,"uniform",0.593333333333333,0.0401072635889385,0.229999999999563,0.233333333333333
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,800,0.1,0.05,1891,0.001,"uniform",0.713333333333333,0.0369223409233388,0.229999999999563,0.233333333333333
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,800,0.1,0.05,1891,0.002,"uniform",0.613333333333333,0.0397622564379467,0.229999999999563,0.233333333333333
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,800,0.1,0.05,1891,0.005,"uniform",0.526666666666667,0.0407667257199536,0.229999999999563,0.233333333333333
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,800,0.1,0.05,1891,0.01,"uniform",0.233333333333333,0.0345339339287112,0.229999999999563,0.233333333333333
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,800,0.1,0.05,1891,0.02,"uniform",0.0933333333333333,0.0237518030504665,0.229999999999563,0.233333333333333
"folded_normal","L-FN3",9,"id=9 (mu*=2.25, sigma*=1.25)",2.25,1.25,800,0.1,0.05,1891,0.05,"uniform",0.0466666666666667,0.0172218637955534,0.229999999999563,0.233333333333333
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,100,0.1,0.05,1891,0,"uniform",0,0,0.0500000000010914,0.0528666666666565
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,100,0.1,0.05,1891,1e-04,"uniform",0.06,0.0193907194296653,0.0500000000010914,0.0528666666666565
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,100,0.1,0.05,1891,5e-04,"uniform",0.28,0.0366606055596467,0.0500000000010914,0.0528666666666565
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,100,0.1,0.05,1891,0.001,"uniform",0.36,0.0391918358845309,0.0500000000010914,0.0528666666666565
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,100,0.1,0.05,1891,0.002,"uniform",0.493333333333333,0.0408212000113957,0.0500000000010914,0.0528666666666565
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,100,0.1,0.05,1891,0.005,"uniform",0.426666666666667,0.0403833482368019,0.0500000000010914,0.0528666666666565
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,100,0.1,0.05,1891,0.01,"uniform",0.353333333333333,0.03902895411434,0.0500000000010914,0.0528666666666565
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,100,0.1,0.05,1891,0.02,"uniform",0.233333333333333,0.0345339339287112,0.0500000000010914,0.0528666666666565
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,100,0.1,0.05,1891,0.05,"uniform",0.0666666666666667,0.0203670030886926,0.0500000000010914,0.0528666666666565
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,200,0.1,0.05,1891,0,"uniform",0.00666666666666667,0.0066444072834338,0.0799999999999272,0.0813333333333624
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,200,0.1,0.05,1891,1e-04,"uniform",0.0933333333333333,0.0237518030504665,0.0799999999999272,0.0813333333333624
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,200,0.1,0.05,1891,5e-04,"uniform",0.34,0.0386781592116274,0.0799999999999272,0.0813333333333624
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,200,0.1,0.05,1891,0.001,"uniform",0.533333333333333,0.0407340061773852,0.0799999999999272,0.0813333333333624
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,200,0.1,0.05,1891,0.002,"uniform",0.56,0.0405298244095218,0.0799999999999272,0.0813333333333624
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,200,0.1,0.05,1891,0.005,"uniform",0.5,0.0408248290463863,0.0799999999999272,0.0813333333333624
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,200,0.1,0.05,1891,0.01,"uniform",0.413333333333333,0.0402068724547507,0.0799999999999272,0.0813333333333624
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,200,0.1,0.05,1891,0.02,"uniform",0.253333333333333,0.0355110832985568,0.0799999999999272,0.0813333333333624
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,200,0.1,0.05,1891,0.05,"uniform",0.06,0.0193907194296653,0.0799999999999272,0.0813333333333624
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,400,0.1,0.05,1891,0,"uniform",0,0,0.130000000001019,0.134133333333339
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,400,0.1,0.05,1891,1e-04,"uniform",0.106666666666667,0.0252043500066806,0.130000000001019,0.134133333333339
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,400,0.1,0.05,1891,5e-04,"uniform",0.373333333333333,0.0394930842515966,0.130000000001019,0.134133333333339
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,400,0.1,0.05,1891,0.001,"uniform",0.573333333333333,0.0403833482368019,0.130000000001019,0.134133333333339
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,400,0.1,0.05,1891,0.002,"uniform",0.686666666666667,0.0378730823985898,0.130000000001019,0.134133333333339
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,400,0.1,0.05,1891,0.005,"uniform",0.52,0.0407921561087423,0.130000000001019,0.134133333333339
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,400,0.1,0.05,1891,0.01,"uniform",0.34,0.0386781592116274,0.130000000001019,0.134133333333339
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,400,0.1,0.05,1891,0.02,"uniform",0.206666666666667,0.0330611106443361,0.130000000001019,0.134133333333339
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,400,0.1,0.05,1891,0.05,"uniform",0.0866666666666667,0.022971802360801,0.130000000001019,0.134133333333339
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,800,0.1,0.05,1891,0,"uniform",0,0,0.239999999999782,0.243666666666662
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,800,0.1,0.05,1891,1e-04,"uniform",0.08,0.0221509969677815,0.239999999999782,0.243666666666662
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,800,0.1,0.05,1891,5e-04,"uniform",0.56,0.0405298244095218,0.239999999999782,0.243666666666662
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,800,0.1,0.05,1891,0.001,"uniform",0.8,0.032659863237109,0.239999999999782,0.243666666666662
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,800,0.1,0.05,1891,0.002,"uniform",0.873333333333333,0.027156610272298,0.239999999999782,0.243666666666662
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,800,0.1,0.05,1891,0.005,"uniform",0.646666666666667,0.03902895411434,0.239999999999782,0.243666666666662
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,800,0.1,0.05,1891,0.01,"uniform",0.44,0.0405298244095218,0.239999999999782,0.243666666666662
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,800,0.1,0.05,1891,0.02,"uniform",0.213333333333333,0.0334486892839587,0.239999999999782,0.243666666666662
"folded_normal","L-FN3",10,"id=10 (mu*=3, sigma*=1.25)",3,1.25,800,0.1,0.05,1891,0.05,"uniform",0.08,0.0221509969677815,0.239999999999782,0.243666666666662
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,100,0.1,0.05,1891,0,"uniform",0,0,0.0500000000010914,0.0546666666666594
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,100,0.1,0.05,1891,1e-04,"uniform",0.0466666666666667,0.0172218637955534,0.0500000000010914,0.0546666666666594
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,100,0.1,0.05,1891,5e-04,"uniform",0.0533333333333333,0.0183464599471558,0.0500000000010914,0.0546666666666594
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,100,0.1,0.05,1891,0.001,"uniform",0.0466666666666667,0.0172218637955534,0.0500000000010914,0.0546666666666594
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,100,0.1,0.05,1891,0.002,"uniform",0.0333333333333333,0.0146565621758588,0.0500000000010914,0.0546666666666594
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,100,0.1,0.05,1891,0.005,"uniform",0.04,0.016,0.0500000000010914,0.0546666666666594
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,100,0.1,0.05,1891,0.01,"uniform",0.0333333333333333,0.0146565621758588,0.0500000000010914,0.0546666666666594
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,100,0.1,0.05,1891,0.02,"uniform",0.0333333333333333,0.0146565621758588,0.0500000000010914,0.0546666666666594
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,100,0.1,0.05,1891,0.05,"uniform",0.02,0.0114309521329882,0.0500000000010914,0.0546666666666594
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,200,0.1,0.05,1891,0,"uniform",0,0,0.0899999999983265,0.0853333333333164
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,200,0.1,0.05,1891,1e-04,"uniform",0.0666666666666667,0.0203670030886926,0.0899999999983265,0.0853333333333164
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,200,0.1,0.05,1891,5e-04,"uniform",0.0666666666666667,0.0203670030886926,0.0899999999983265,0.0853333333333164
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,200,0.1,0.05,1891,0.001,"uniform",0.0333333333333333,0.0146565621758588,0.0899999999983265,0.0853333333333164
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,200,0.1,0.05,1891,0.002,"uniform",0.0666666666666667,0.0203670030886926,0.0899999999983265,0.0853333333333164
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,200,0.1,0.05,1891,0.005,"uniform",0.0466666666666667,0.0172218637955534,0.0899999999983265,0.0853333333333164
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,200,0.1,0.05,1891,0.01,"uniform",0.0333333333333333,0.0146565621758588,0.0899999999983265,0.0853333333333164
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,200,0.1,0.05,1891,0.02,"uniform",0.0133333333333333,0.00936502555809132,0.0899999999983265,0.0853333333333164
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,200,0.1,0.05,1891,0.05,"uniform",0.0333333333333333,0.0146565621758588,0.0899999999983265,0.0853333333333164
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,400,0.1,0.05,1891,0,"uniform",0,0,0.1299999999992,0.129799999999996
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,400,0.1,0.05,1891,1e-04,"uniform",0.0866666666666667,0.022971802360801,0.1299999999992,0.129799999999996
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,400,0.1,0.05,1891,5e-04,"uniform",0.0866666666666667,0.022971802360801,0.1299999999992,0.129799999999996
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,400,0.1,0.05,1891,0.001,"uniform",0.06,0.0193907194296653,0.1299999999992,0.129799999999996
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,400,0.1,0.05,1891,0.002,"uniform",0.0866666666666667,0.022971802360801,0.1299999999992,0.129799999999996
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,400,0.1,0.05,1891,0.005,"uniform",0.1,0.0244948974278318,0.1299999999992,0.129799999999996
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,400,0.1,0.05,1891,0.01,"uniform",0.0466666666666667,0.0172218637955534,0.1299999999992,0.129799999999996
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,400,0.1,0.05,1891,0.02,"uniform",0.0266666666666667,0.01315435429951,0.1299999999992,0.129799999999996
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,400,0.1,0.05,1891,0.05,"uniform",0.0133333333333333,0.00936502555809132,0.1299999999992,0.129799999999996
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,800,0.1,0.05,1891,0,"uniform",0,0,0.25,0.248066666666673
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,800,0.1,0.05,1891,1e-04,"uniform",0.173333333333333,0.0309072687123799,0.25,0.248066666666673
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,800,0.1,0.05,1891,5e-04,"uniform",0.106666666666667,0.0252043500066806,0.25,0.248066666666673
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,800,0.1,0.05,1891,0.001,"uniform",0.12,0.0265329983228432,0.25,0.248066666666673
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,800,0.1,0.05,1891,0.002,"uniform",0.0733333333333333,0.0212846667119088,0.25,0.248066666666673
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,800,0.1,0.05,1891,0.005,"uniform",0.06,0.0193907194296653,0.25,0.248066666666673
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,800,0.1,0.05,1891,0.01,"uniform",0.0466666666666667,0.0172218637955534,0.25,0.248066666666673
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,800,0.1,0.05,1891,0.02,"uniform",0.0333333333333333,0.0146565621758588,0.25,0.248066666666673
"folded_normal","L-FN3",11,"id=11 (mu*=0.3, sigma*=2)",0.3,2,800,0.1,0.05,1891,0.05,"uniform",0.0133333333333333,0.00936502555809132,0.25,0.248066666666673
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,100,0.1,0.05,1891,0,"uniform",0,0,0.0599999999994907,0.0568000000000029
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,100,0.1,0.05,1891,1e-04,"uniform",0.0666666666666667,0.0203670030886926,0.0599999999994907,0.0568000000000029
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,100,0.1,0.05,1891,5e-04,"uniform",0.08,0.0221509969677815,0.0599999999994907,0.0568000000000029
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,100,0.1,0.05,1891,0.001,"uniform",0.0333333333333333,0.0146565621758588,0.0599999999994907,0.0568000000000029
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,100,0.1,0.05,1891,0.002,"uniform",0.04,0.016,0.0599999999994907,0.0568000000000029
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,100,0.1,0.05,1891,0.005,"uniform",0.06,0.0193907194296653,0.0599999999994907,0.0568000000000029
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,100,0.1,0.05,1891,0.01,"uniform",0.02,0.0114309521329882,0.0599999999994907,0.0568000000000029
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,100,0.1,0.05,1891,0.02,"uniform",0.04,0.016,0.0599999999994907,0.0568000000000029
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,100,0.1,0.05,1891,0.05,"uniform",0.02,0.0114309521329882,0.0599999999994907,0.0568000000000029
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,200,0.1,0.05,1891,0,"uniform",0,0,0.0799999999999272,0.0803333333333285
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,200,0.1,0.05,1891,1e-04,"uniform",0.153333333333333,0.0294190666317183,0.0799999999999272,0.0803333333333285
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,200,0.1,0.05,1891,5e-04,"uniform",0.1,0.0244948974278318,0.0799999999999272,0.0803333333333285
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,200,0.1,0.05,1891,0.001,"uniform",0.0933333333333333,0.0237518030504665,0.0799999999999272,0.0803333333333285
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,200,0.1,0.05,1891,0.002,"uniform",0.0533333333333333,0.0183464599471558,0.0799999999999272,0.0803333333333285
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,200,0.1,0.05,1891,0.005,"uniform",0.0533333333333333,0.0183464599471558,0.0799999999999272,0.0803333333333285
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,200,0.1,0.05,1891,0.01,"uniform",0.0866666666666667,0.022971802360801,0.0799999999999272,0.0803333333333285
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,200,0.1,0.05,1891,0.02,"uniform",0.04,0.016,0.0799999999999272,0.0803333333333285
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,200,0.1,0.05,1891,0.05,"uniform",0.02,0.0114309521329882,0.0799999999999272,0.0803333333333285
"folded_normal","L-FN3",12,"id=12 (mu*=0.75, sigma*=2)",0.75,2,400,0.1,0.05,1891,0,"uniform",0.00666666666666667,0.0066444072834338,0.130000000001019,0.136133333333322
